level MATVEC(SIGMA) VECMAT(SIGMA) COMM(SIGMA) NORM(SIGMA) p d-max comm-max comp-max allgather-max allreduce-max reducescatter-max gram-max mm-max nnls-max
7 0.000045 0.000021 0.000048 0.000058 20 0.0505259 0.024606 0.0133127 0.00569967 0.010119 0.00888807 0.002073 0.00684945 0.00440836
6 0.000564 0.000264 0.000328 0.000748 20 0.137756 0.0503796 0.0708591 0.0099861 0.0110761 0.0293811 0.00269141 0.0493735 0.0188497
6 0.000514 0.000217 0.000288 0.000533 20 0.122981 0.045993 0.0610403 0.00919245 0.0112343 0.0255953 0.00247741 0.0423565 0.0162702
7 0.000150 0.000048 0.000078 0.000155 20 0.0635071 0.0286135 0.0214968 0.0063396 0.0107677 0.0116035 0.0022957 0.0127245 0.00648235
7 0.000179 0.000059 0.000098 0.000177 20 0.0609449 0.0255793 0.0231563 0.00558231 0.00942654 0.0106986 0.00194084 0.0137888 0.00745662
7 0.000075 0.000054 0.000090 0.000170 20 0.0582036 0.0245679 0.0217871 0.00545421 0.00916122 0.0100647 0.00178725 0.0128123 0.00719457
7 0.000161 0.000080 0.000120 0.000230 20 0.0728156 0.0302095 0.0289525 0.00649706 0.0104215 0.0134164 0.00222534 0.0181384 0.00866921
7 0.000101 0.000067 0.000106 0.000161 20 0.0698452 0.0301485 0.0258948 0.00654066 0.0107439 0.0129929 0.00227242 0.0157807 0.00784704
7 0.000177 0.000067 0.000105 0.000188 20 0.0719448 0.0309138 0.0268899 0.00667068 0.0109708 0.0133866 0.00230591 0.0165326 0.00805677
6 0.000220 0.000116 0.000154 0.000278 20 0.089435 0.0359901 0.0386151 0.00783106 0.0111781 0.0171054 0.00238226 0.0254785 0.0108246
6 0.000255 0.000099 0.000135 0.000284 20 0.0834816 0.0342411 0.0346208 0.00742351 0.0111856 0.0157617 0.0023043 0.0223936 0.00996591
7 0.000053 0.000028 0.000056 0.000070 20 0.0545257 0.0261736 0.015084 0.00616963 0.0105446 0.00958375 0.0021086 0.00803297 0.004965
7 0.000083 0.000031 0.000059 0.000097 20 0.0554579 0.0263941 0.0160357 0.00612818 0.0103603 0.0100119 0.00203392 0.00885251 0.00516863
6 0.000350 0.000125 0.000167 0.000289 20 0.0895452 0.0360918 0.0388624 0.00787466 0.0110968 0.0172172 0.00232069 0.0259114 0.0106899
6 0.000307 0.000128 0.000179 0.000361 20 0.0933692 0.0375384 0.041119 0.00803913 0.0111633 0.0184128 0.00226561 0.0277169 0.0111997
7 0.000204 0.000100 0.000139 0.000238 20 0.0681001 0.0259258 0.0304611 0.00550431 0.00742727 0.0130884 0.00191769 0.0195836 0.008966
7 0.000281 0.000099 0.000136 0.000273 20 0.0679374 0.0259753 0.0301938 0.00553894 0.00741319 0.0131303 0.00200169 0.0192223 0.00897776
6 0.000313 0.000147 0.000200 0.000410 20 0.0847368 0.0304737 0.0417277 0.00628958 0.0073732 0.0168832 0.00204754 0.0281151 0.011741
6 0.000387 0.000125 0.000168 0.000341 20 0.0776895 0.0285965 0.0370539 0.0060539 0.00735444 0.0152782 0.00192505 0.0246194 0.0105209
7 0.000073 0.000058 0.000095 0.000148 20 0.0524595 0.0216584 0.0197929 0.00477031 0.00728936 0.00972779 0.00164528 0.0119201 0.00633202
7 0.000149 0.000046 0.000085 0.000125 20 0.0510967 0.0208716 0.0192927 0.00461432 0.00731494 0.00907014 0.00171275 0.0109533 0.00663121
8 0.000068 0.000031 0.000057 0.000081 20 0.0441623 0.0190547 0.014465 0.00420006 0.0072395 0.00773642 0.00151453 0.00758535 0.00537219
8 0.000059 0.000027 0.000058 0.000071 20 0.0420893 0.0186403 0.0130133 0.00419104 0.0072505 0.00732755 0.0014972 0.00666058 0.00486159
8 0.000023 0.000023 0.000049 0.000053 20 0.0392549 0.0177992 0.0111251 0.00409538 0.0071166 0.00671164 0.00148343 0.00541576 0.00423601
8 0.000031 0.000019 0.000045 0.000049 20 0.0385896 0.0175785 0.010708 0.00405409 0.00715765 0.00649443 0.00147995 0.00513185 0.00410228
7 0.000055 0.000055 0.000088 0.000170 20 0.0504468 0.0213437 0.0183405 0.00469514 0.00729211 0.00948087 0.00153877 0.010854 0.00596575
7 0.000153 0.000052 0.000083 0.000141 20 0.0492306 0.021082 0.0175533 0.00465348 0.00721039 0.00933437 0.00154508 0.0104901 0.0055558
7 0.000158 0.000086 0.000127 0.000200 20 0.0583693 0.0239069 0.0234136 0.00517916 0.00723972 0.0116063 0.00157528 0.0146982 0.0071465
7 0.000160 0.000107 0.000159 0.000302 20 0.0715369 0.0267481 0.0329474 0.00562862 0.007393 0.013829 0.0019471 0.0214283 0.00957428
8 0.000031 0.000025 0.000050 0.000081 20 0.0407822 0.018071 0.0121997 0.00408721 0.00718153 0.0069217 0.00152315 0.0059947 0.0046897
8 0.000031 0.000028 0.000057 0.000087 20 0.0423526 0.0185768 0.0132132 0.00419803 0.0072441 0.00726085 0.00153125 0.00670089 0.00498534
7 0.000084 0.000057 0.000094 0.000172 20 0.0537404 0.0215336 0.0211642 0.00473989 0.00729911 0.0096294 0.00175489 0.0122973 0.00711617
7 0.000137 0.000039 0.000079 0.000123 20 0.0480399 0.0203443 0.0168018 0.00446959 0.00731338 0.00869034 0.00160411 0.00929758 0.00590804
8 0.000044 0.000018 0.000040 0.000040 20 0.0377461 0.017403 0.0100208 0.00405387 0.0071526 0.00631775 0.001478 0.00457037 0.00398081
8 0.000029 0.000020 0.000044 0.000049 20 0.0405928 0.0177264 0.0122811 0.00406691 0.00718882 0.00659241 0.00157823 0.00599388 0.00471513
6 0.000171 0.000111 0.000153 0.000298 20 0.0742301 0.0270794 0.0351068 0.00571952 0.0074245 0.0140384 0.00207391 0.0230428 0.00999683
6 0.000241 0.000096 0.000137 0.000263 20 0.0670723 0.0251721 0.0303698 0.00540883 0.00734263 0.0125327 0.00168962 0.0201242 0.00859804
6 0.000381 0.000168 0.000221 0.000400 20 0.0960688 0.0326458 0.0505582 0.00655077 0.00740082 0.0187548 0.00252695 0.0346348 0.0134018
6 0.000404 0.000200 0.000263 0.000556 20 0.104189 0.035225 0.0558579 0.00693427 0.00742326 0.0209001 0.00238913 0.0387217 0.0147518
8 0.000032 0.000014 0.000036 0.000029 20 0.0379397 0.0171368 0.0101077 0.0040212 0.00721281 0.00603213 0.00157405 0.00414157 0.00442303
8 0.000018 0.000011 0.000031 0.000025 20 0.0364475 0.016763 0.00917365 0.00398755 0.00713729 0.00576127 0.00148132 0.00350575 0.00419329
6 0.000312 0.000149 0.000215 0.000404 20 0.0932874 0.0307466 0.0496046 0.0063155 0.00736783 0.0171269 0.00206284 0.0355587 0.0121474
6 0.000658 0.000330 0.000362 0.000834 20 0.137696 0.0451933 0.0778504 0.00857201 0.0074762 0.0291992 0.0025271 0.0542529 0.0210795
7 0.000054 0.000048 0.000085 0.000126 20 0.0508065 0.0209188 0.0189094 0.0046701 0.00726659 0.00911069 0.00151732 0.0109472 0.00646755
7 0.000143 0.000046 0.000088 0.000152 20 0.0560388 0.0211983 0.0236269 0.00462721 0.00732147 0.00937321 0.00179413 0.0141045 0.00773501
7 0.000143 0.000097 0.000135 0.000227 20 0.0667499 0.0252272 0.0299101 0.00540893 0.00739398 0.0125452 0.00181225 0.0192129 0.00889136
7 0.000201 0.000091 0.000128 0.000214 20 0.065965 0.024603 0.0297647 0.00525333 0.00735115 0.0121215 0.00172151 0.019285 0.00877147
7 0.000201 0.000065 0.000112 0.000185 20 0.0624284 0.0224985 0.0282725 0.00484893 0.00732863 0.0104423 0.00183376 0.018096 0.00835374
7 0.000236 0.000083 0.000119 0.000227 20 0.0634277 0.0237848 0.0281889 0.00506652 0.00732138 0.0115076 0.00182003 0.0181617 0.00822555
7 0.000059 0.000046 0.000074 0.000124 20 0.0566061 0.0209457 0.0243332 0.0046102 0.00737772 0.00909438 0.00175645 0.0148809 0.00770182
7 0.000167 0.000047 0.000088 0.000157 20 0.0473934 0.0207182 0.0162861 0.00460053 0.00719057 0.00905156 0.00142498 0.0097642 0.00510312
6 0.000329 0.000125 0.000163 0.000358 20 0.0698544 0.0277932 0.0305986 0.00587223 0.00720011 0.014795 0.00156904 0.0202968 0.00874653
6 0.000287 0.000116 0.000153 0.000328 20 0.0668113 0.0269663 0.0285688 0.00572914 0.00717735 0.014149 0.0014809 0.0185805 0.00851743
6 0.000105 0.000099 0.000137 0.000231 20 0.0613122 0.025076 0.0250848 0.00540138 0.00717626 0.0125847 0.00150387 0.016126 0.00749432
6 0.000155 0.000074 0.000106 0.000172 20 0.0532284 0.022733 0.0197909 0.00487938 0.00721444 0.010743 0.00139445 0.0123589 0.00606136
0 0.000000 0.000000 0.000000 0.000000 30 2.45944 0.780563 1.5482 0.302539 0.0105659 0.467524 0.0162783 1.23762 0.295863
1 0.007193 0.008114 0.005391 0.008867 30 1.12203 0.348881 0.709629 0.160622 0.00967469 0.17872 0.00928024 0.564718 0.136839
1 0.008517 0.010447 0.006341 0.010973 30 1.29953 0.369393 0.853614 0.153136 0.0100434 0.206353 0.0110642 0.679056 0.164725
2 0.005291 0.005482 0.003925 0.006811 30 0.817377 0.245432 0.525823 0.103891 0.00887182 0.132777 0.00648245 0.417099 0.103014
2 0.002482 0.002183 0.002337 0.004154 30 0.499336 0.161727 0.309798 0.0586709 0.0081093 0.0951418 0.00526853 0.240367 0.0642885
3 0.000855 0.000851 0.001367 0.002462 30 0.292858 0.0973242 0.175518 0.0299617 0.00805223 0.0594754 0.00412446 0.133682 0.0377699
3 0.000575 0.000538 0.001010 0.001871 30 0.224439 0.0770275 0.129759 0.0235672 0.00791315 0.0457513 0.00345403 0.0976603 0.0287697
2 0.002233 0.002448 0.002458 0.004376 30 0.512041 0.169362 0.313601 0.0607842 0.00835107 0.100374 0.00489733 0.240798 0.0683946
2 0.002629 0.002892 0.002641 0.004542 30 0.552539 0.18234 0.340172 0.0673479 0.00829154 0.10681 0.00566528 0.261408 0.0731027
3 0.000933 0.000734 0.001303 0.002483 30 0.282839 0.0948833 0.167829 0.0291773 0.0080744 0.0577748 0.00433574 0.12714 0.0366265
3 0.001042 0.000729 0.001311 0.002511 30 0.2829 0.0948414 0.168305 0.0294869 0.00809293 0.0574502 0.00384567 0.127857 0.0366404
3 0.001692 0.001470 0.001911 0.003449 30 0.410564 0.13511 0.250411 0.0455328 0.00798032 0.0817196 0.00441177 0.192517 0.0539105
3 0.001753 0.001307 0.001843 0.003426 30 0.390345 0.127419 0.238463 0.0408616 0.00810814 0.0785306 0.00454488 0.183092 0.0511987
4 0.000231 0.000174 0.000320 0.000529 30 0.103361 0.0423136 0.0480585 0.00778981 0.00754163 0.0271875 0.00215553 0.0337857 0.012128
4 0.000468 0.000403 0.000573 0.001278 30 0.167422 0.0619782 0.0902287 0.0199846 0.0081331 0.0341118 0.00288857 0.0660118 0.021352
3 0.000890 0.000783 0.001358 0.002470 30 0.292239 0.0979762 0.174078 0.0302689 0.00800712 0.0598387 0.00399536 0.132114 0.03801
3 0.000659 0.000587 0.001071 0.001890 30 0.241148 0.0812091 0.141566 0.0247615 0.00798352 0.0486661 0.00362342 0.106663 0.031426
5 0.000095 0.000054 0.000135 0.000195 30 0.0538983 0.0239141 0.0186011 0.00495295 0.00740822 0.0117262 0.00158306 0.0112527 0.00581737
5 0.000156 0.000126 0.000226 0.000376 30 0.083994 0.0345941 0.0369385 0.00673384 0.00743411 0.0206514 0.00199796 0.025794 0.00916049
4 0.000563 0.000464 0.000880 0.001559 30 0.202571 0.0707711 0.115131 0.0217749 0.00792068 0.0412714 0.00313335 0.085977 0.0260816
4 0.000278 0.000243 0.000419 0.000856 30 0.131504 0.051948 0.0657134 0.00911558 0.00758112 0.0354723 0.00241188 0.0476799 0.0156687
4 0.000974 0.000719 0.001258 0.002502 30 0.275023 0.0912928 0.164216 0.0280907 0.00803758 0.0553437 0.00383586 0.124014 0.0364256
4 0.000394 0.000368 0.000595 0.001366 30 0.169819 0.0619649 0.0923525 0.0198378 0.00785652 0.0344692 0.00276292 0.067809 0.02185
5 0.000201 0.000199 0.000343 0.000711 30 0.110536 0.0452958 0.0521289 0.0081632 0.00746463 0.0298791 0.00212211 0.0371897 0.0128262
5 0.000176 0.000160 0.000281 0.000492 30 0.0973807 0.0401237 0.0445292 0.00752402 0.00748288 0.0253195 0.00195881 0.031449 0.01114
4 0.000459 0.000371 0.000662 0.001348 30 0.169636 0.0622028 0.0920345 0.0198 0.0078781 0.0347622 0.00262487 0.06749 0.0220327
4 0.000376 0.000419 0.000592 0.001219 30 0.171388 0.062446 0.0934478 0.0197622 0.00789901 0.0350198 0.00275587 0.0684301 0.0223549
4 0.000393 0.000373 0.000536 0.001216 30 0.146867 0.0498758 0.0819381 0.0115162 0.0079021 0.0306935 0.00266036 0.0596178 0.0197156
4 0.000582 0.000401 0.000795 0.001394 30 0.185292 0.0648448 0.104429 0.0207341 0.00789398 0.0364284 0.00285115 0.0769334 0.0247533
6 0.000076 0.000048 0.000120 0.000148 30 0.052109 0.0230794 0.0177963 0.00481479 0.00737734 0.011052 0.0016256 0.01045 0.00572884
6 0.000077 0.000079 0.000163 0.000234 30 0.0645024 0.0275624 0.0252229 0.00554173 0.00746102 0.0147403 0.0017793 0.0160761 0.00745307
6 0.000034 0.000024 0.000058 0.000070 30 0.0407045 0.0189826 0.0108827 0.00418575 0.00723872 0.00770803 0.00150563 0.00530883 0.0040754
6 0.000040 0.000034 0.000079 0.000123 30 0.0463424 0.0206049 0.0146184 0.00436822 0.00723987 0.00915955 0.00157491 0.0079601 0.00509885
5 0.000128 0.000087 0.000183 0.000307 30 0.0664496 0.0282892 0.0265199 0.00553553 0.00748528 0.0154519 0.00185316 0.0172538 0.00742819
5 0.000171 0.000160 0.000298 0.000539 30 0.0984006 0.040276 0.0453007 0.00752017 0.00747863 0.0254648 0.00205578 0.0319455 0.0113211
4 0.000446 0.000347 0.000517 0.001111 30 0.13923 0.0488739 0.0757519 0.0105669 0.00779597 0.0307503 0.00262552 0.0548376 0.0183103
4 0.000352 0.000270 0.000467 0.000971 30 0.136882 0.0483339 0.0740039 0.0103518 0.00779451 0.0304292 0.00278079 0.0533594 0.0178825
4 0.000532 0.000375 0.000736 0.001298 30 0.174914 0.0636563 0.0956676 0.0201233 0.00790879 0.0358767 0.00279858 0.0703203 0.0226434
4 0.000343 0.000315 0.000538 0.001193 30 0.149365 0.0516674 0.0827133 0.0116045 0.00782478 0.0325078 0.00251011 0.060264 0.0200006
5 0.000255 0.000196 0.000312 0.000625 30 0.101887 0.0420395 0.0469443 0.00774784 0.00751243 0.0269895 0.00214709 0.0330874 0.0117113
5 0.000192 0.000186 0.000325 0.000704 30 0.11107 0.0451898 0.0526985 0.00820685 0.00751908 0.0296824 0.00218585 0.0377539 0.0127682
4 0.000437 0.000419 0.000812 0.001482 30 0.189015 0.0664541 0.106164 0.0211121 0.00801892 0.0375426 0.0031406 0.0784537 0.0246178
4 0.000790 0.000595 0.001080 0.001974 30 0.242598 0.0826901 0.141428 0.0254106 0.00797724 0.0494713 0.00381064 0.106572 0.0312173
5 0.000183 0.000171 0.000308 0.000600 30 0.102931 0.0419811 0.048016 0.00774349 0.00747286 0.0269809 0.00212521 0.0342721 0.011626
5 0.000336 0.000205 0.000328 0.000747 30 0.111127 0.0450895 0.0529522 0.00812156 0.00740678 0.0297789 0.00217963 0.0377239 0.0130526
5 0.000282 0.000269 0.000465 0.000958 30 0.131654 0.0469909 0.07035 0.0101529 0.00777562 0.0293281 0.00258733 0.050739 0.0170316
5 0.000194 0.000189 0.000326 0.000583 30 0.109806 0.0447313 0.0519483 0.00811538 0.00751329 0.0293318 0.00213355 0.0370334 0.0127814
5 0.000285 0.000207 0.000375 0.000759 30 0.115037 0.0468176 0.0549315 0.00839207 0.00752962 0.031124 0.00238164 0.0391353 0.0134198
5 0.000161 0.000158 0.000284 0.000613 30 0.0970138 0.0401688 0.0440689 0.00751239 0.00757076 0.0253066 0.00219488 0.0308501 0.0110266
6 0.000080 0.000066 0.000145 0.000207 30 0.0598901 0.0259536 0.0224359 0.00527787 0.00745543 0.0133753 0.00173216 0.0140008 0.00670889
6 0.000098 0.000097 0.000187 0.000358 30 0.0725457 0.0304293 0.030164 0.00597991 0.00743991 0.01721 0.00193787 0.0201897 0.00804522
5 0.000381 0.000297 0.000500 0.001071 30 0.142281 0.0501209 0.0774011 0.0108758 0.00773497 0.0317689 0.00282665 0.0562813 0.0183009
5 0.000554 0.000370 0.000736 0.001365 30 0.177193 0.063929 0.0977536 0.0203282 0.00775143 0.036094 0.00294776 0.0717248 0.023132
7 0.000024 0.000012 0.000041 0.000025 30 0.035427 0.0170319 0.00782884 0.00411515 0.00713886 0.00591589 0.00142493 0.00313267 0.00329474
7 0.000019 0.000017 0.000041 0.000045 30 0.0379061 0.0177538 0.0093896 0.00408233 0.00721355 0.0065949 0.00153089 0.00405348 0.00381572
5 0.000391 0.000282 0.000505 0.001107 30 0.135965 0.0483036 0.0731488 0.0105243 0.00778093 0.0302617 0.00255115 0.0529508 0.0176792
5 0.000144 0.000139 0.000263 0.000532 30 0.0905486 0.0371355 0.0408025 0.00710247 0.00748877 0.0227375 0.00196187 0.0287276 0.0101227
5 0.000157 0.000150 0.000282 0.000449 30 0.0926693 0.038329 0.041669 0.00729908 0.00747754 0.0237578 0.00194503 0.0292533 0.0104721
5 0.000276 0.000178 0.000311 0.000646 30 0.107141 0.0432788 0.0508552 0.00794256 0.00756003 0.0279846 0.00225968 0.0362202 0.0123861
6 0.000070 0.000038 0.000093 0.000110 30 0.0477107 0.0215329 0.0150141 0.00450053 0.0073003 0.00988166 0.00154882 0.00812764 0.00538132
6 0.000059 0.000046 0.000108 0.000173 30 0.0525694 0.022844 0.018444 0.00478442 0.00739348 0.0108593 0.00158848 0.0109208 0.00594243
5 0.000237 0.000155 0.000305 0.000581 30 0.0946106 0.0390295 0.0428681 0.00731137 0.00745608 0.0244724 0.00205394 0.0301398 0.0106824
5 0.000173 0.000156 0.000292 0.000529 30 0.0882412 0.0366238 0.0389024 0.00699103 0.0074412 0.0223641 0.00194485 0.0271565 0.00980561
6 0.000145 0.000088 0.000187 0.000259 30 0.0679576 0.0289172 0.027262 0.0055905 0.00742094 0.016081 0.00176347 0.0180397 0.00747009
6 0.000105 0.000081 0.000164 0.000238 30 0.0644064 0.0276994 0.0251619 0.00551047 0.00749939 0.0148753 0.00176333 0.01605 0.00735944
5 0.000137 0.000135 0.000253 0.000466 30 0.0877633 0.0361 0.0390087 0.00692125 0.00743718 0.0219417 0.00195839 0.0274522 0.00972685
5 0.000251 0.000160 0.000284 0.000601 30 0.0986185 0.0403393 0.0454515 0.00755112 0.007453 0.025524 0.00210373 0.032263 0.0110895
7 0.000065 0.000033 0.000075 0.000093 30 0.0456132 0.0202471 0.0142421 0.00435667 0.00729236 0.00875849 0.00157854 0.00790465 0.00481627
7 0.000034 0.000022 0.000054 0.000068 30 0.0411792 0.0188649 0.0114075 0.00416664 0.00722628 0.0076174 0.00155972 0.00564613 0.00421545
5 0.000213 0.000199 0.000343 0.000731 30 0.111924 0.0454366 0.0531653 0.00819027 0.00754355 0.0299079 0.00217543 0.0382596 0.0128733
5 0.000295 0.000212 0.000363 0.000784 30 0.118903 0.048424 0.0570429 0.00860087 0.00751788 0.032522 0.00215971 0.0409367 0.0139516
6 0.000157 0.000113 0.000220 0.000432 30 0.0779534 0.0325944 0.0332766 0.00636594 0.00744594 0.018961 0.00197866 0.0226054 0.00870689
6 0.000123 0.000089 0.000179 0.000265 30 0.0692802 0.0294307 0.0280849 0.00572875 0.00745848 0.016405 0.00188094 0.0186652 0.00755243
5 0.000192 0.000187 0.000335 0.000684 30 0.107636 0.0441252 0.0504426 0.00799664 0.007485 0.0288526 0.00211051 0.0359039 0.0124321
5 0.000310 0.000185 0.000325 0.000678 30 0.109601 0.0446566 0.0518928 0.00809056 0.00747776 0.0292932 0.00225497 0.0369507 0.0126949
7 0.000045 0.000028 0.000065 0.000078 30 0.042891 0.019552 0.0123856 0.00428581 0.00728057 0.00813931 0.00153452 0.00637839 0.00447736
7 0.000057 0.000042 0.000100 0.000146 30 0.0498233 0.022141 0.0165008 0.00465058 0.00733348 0.0103153 0.00159473 0.00923172 0.00567934
5 0.000170 0.000166 0.000299 0.000501 30 0.0998579 0.0407223 0.0460691 0.00755494 0.00746959 0.0259273 0.00209039 0.0328227 0.0112714
5 0.000156 0.000156 0.000283 0.000486 30 0.0972555 0.0398686 0.0446923 0.00746645 0.00741923 0.0251872 0.0019082 0.0317322 0.0110578
6 0.000107 0.000108 0.000207 0.000324 30 0.0768768 0.0320016 0.0327505 0.00620758 0.00750216 0.0184834 0.00202373 0.0223327 0.00840337
6 0.000123 0.000090 0.000185 0.000312 30 0.0710566 0.029688 0.0294472 0.00585101 0.00748044 0.016527 0.00196906 0.0196182 0.00786379
7 0.000079 0.000041 0.000106 0.000126 30 0.0499715 0.0220697 0.0166134 0.00466653 0.00737604 0.0101861 0.00155668 0.00944171 0.00566456
7 0.000045 0.000037 0.000089 0.000110 30 0.0480668 0.021593 0.01523 0.00445478 0.00727303 0.0100244 0.00153894 0.00837581 0.00533014
6 0.000092 0.000071 0.000170 0.000263 30 0.0622732 0.0265385 0.0241706 0.00525642 0.00743208 0.0140245 0.00182262 0.0154293 0.00692608
6 0.000132 0.000093 0.000182 0.000371 30 0.0714669 0.0299021 0.0297554 0.00578889 0.00746121 0.0168182 0.00196153 0.0198126 0.00799031
6 0.000198 0.000094 0.000195 0.000349 30 0.0708818 0.0295274 0.0294078 0.00577261 0.0074913 0.0164328 0.00184577 0.0198341 0.00781523
6 0.000083 0.000081 0.000171 0.000308 30 0.0669604 0.0282048 0.0270886 0.00556716 0.00756613 0.0152491 0.00189584 0.0177969 0.00740221
6 0.000126 0.000111 0.000224 0.000396 30 0.07785 0.0319581 0.0336749 0.00613271 0.00743115 0.0185862 0.00187971 0.0232345 0.00856613
6 0.000112 0.000085 0.000176 0.000329 30 0.0698849 0.0292985 0.0287672 0.00564066 0.00747921 0.0163603 0.00182391 0.0192498 0.00770221
6 0.000083 0.000084 0.000177 0.000248 30 0.065803 0.028065 0.0260007 0.0054859 0.00745299 0.0153085 0.00178825 0.0167833 0.00751208
6 0.000154 0.000115 0.000210 0.000435 30 0.0792652 0.0332132 0.0336933 0.00647508 0.0075086 0.0194269 0.00194799 0.0229918 0.00887036
6 0.000192 0.000144 0.000284 0.000515 30 0.0903874 0.0374 0.0403843 0.00710972 0.00746745 0.0230264 0.00193184 0.0282695 0.0101949
6 0.000183 0.000130 0.000230 0.000473 30 0.0866483 0.0356621 0.0384554 0.00683752 0.00748074 0.0215465 0.00195117 0.0269389 0.00957446
6 0.000098 0.000093 0.000195 0.000338 30 0.0703928 0.0296014 0.0288917 0.00582232 0.00746447 0.0164825 0.00191655 0.0193157 0.00767016
6 0.000086 0.000084 0.000171 0.000273 30 0.0680929 0.0286612 0.0276579 0.00569529 0.00753055 0.0156129 0.00192217 0.018052 0.0076929
6 0.000073 0.000071 0.000167 0.000254 30 0.0622277 0.02677 0.0238772 0.00540091 0.00744555 0.0141035 0.00178939 0.0151214 0.00697114
6 0.000101 0.000081 0.000168 0.000249 30 0.0650332 0.02794 0.0253764 0.00554491 0.00753926 0.0150295 0.00180598 0.0163116 0.00734369
7 0.000117 0.000055 0.000120 0.000166 30 0.0547898 0.0243056 0.0192224 0.00504453 0.00740154 0.0120248 0.00157515 0.0116926 0.00596342
7 0.000035 0.000033 0.000077 0.000097 30 0.0454736 0.0205701 0.0138795 0.00440191 0.0073071 0.0090086 0.00156532 0.00743752 0.00489034
6 0.000105 0.000107 0.000203 0.000347 30 0.0760972 0.0317332 0.0323295 0.00610042 0.00748562 0.0183403 0.00195737 0.0220925 0.00828943
6 0.000113 0.000099 0.000204 0.000378 30 0.0768277 0.0321452 0.0325003 0.00625826 0.0075266 0.0185416 0.00187641 0.0223571 0.00837934
6 0.000243 0.000153 0.000290 0.000546 30 0.0945498 0.0390113 0.0427806 0.00730184 0.00743862 0.0244697 0.00204548 0.0300735 0.0106695
6 0.000151 0.000144 0.000274 0.000521 30 0.0929381 0.0384877 0.0417509 0.00728569 0.00744098 0.0239452 0.0020559 0.0291964 0.0105119
7 0.000033 0.000020 0.000053 0.000056 30 0.0400265 0.0186477 0.0105385 0.00418897 0.00723185 0.00737048 0.0015279 0.00499079 0.00402345
7 0.000024 0.000019 0.000049 0.000050 30 0.0392508 0.0181482 0.0103152 0.00413494 0.00722661 0.00692563 0.00152258 0.0048294 0.00397606
6 0.000071 0.000073 0.000164 0.000246 30 0.0624338 0.0267978 0.0239453 0.00539361 0.00744706 0.0141307 0.00176409 0.0152556 0.00698855
6 0.000149 0.000113 0.000207 0.000429 30 0.079414 0.0328885 0.0343322 0.00642166 0.00741835 0.019228 0.00196405 0.0236726 0.00870566
8 0.000043 0.000011 0.000041 0.000023 30 0.0360985 0.016974 0.0082983 0.00402921 0.0071809 0.00589617 0.00142889 0.00307841 0.00380063
8 0.000015 0.000010 0.000050 0.000021 30 0.0360018 0.0169553 0.00817716 0.00400804 0.00720416 0.00587796 0.00142285 0.00296173 0.00380047
5 0.000476 0.000364 0.000580 0.001244 30 0.168972 0.0634574 0.0901292 0.0202026 0.00787892 0.0355011 0.00277285 0.0669108 0.020489
5 0.000226 0.000222 0.000383 0.000809 30 0.126855 0.0500926 0.0630197 0.00883607 0.00751342 0.0339333 0.00254008 0.0455575 0.0149314
7 0.000078 0.000056 0.000124 0.000171 30 0.066768 0.0247998 0.0300502 0.00509483 0.00749546 0.012394 0.00190529 0.0201527 0.00800161
7 0.000063 0.000056 0.000118 0.000201 30 0.0603831 0.024445 0.0241944 0.0049357 0.00748452 0.0122094 0.0016835 0.0154885 0.00707911
7 0.000083 0.000043 0.000100 0.000135 30 0.0576159 0.0224344 0.0235282 0.00475123 0.00742566 0.0104144 0.00175229 0.014689 0.00709747
7 0.000043 0.000029 0.000070 0.000092 30 0.0484358 0.0199158 0.0170951 0.00427944 0.00726648 0.00850925 0.00169508 0.00980373 0.00561471
6 0.000097 0.000074 0.000170 0.000267 30 0.0614404 0.0269733 0.0230216 0.00546854 0.00738147 0.0142478 0.00155186 0.0151849 0.00634419
6 0.000089 0.000066 0.000143 0.000208 30 0.0594401 0.0261885 0.0217237 0.00523418 0.00735117 0.0137173 0.00153149 0.0137433 0.00649987
7 0.000099 0.000056 0.000131 0.000203 30 0.0524058 0.0241997 0.0171961 0.00505968 0.00726797 0.0119843 0.00142642 0.0107241 0.00506868
7 0.000060 0.000042 0.000105 0.000148 30 0.0503204 0.0221956 0.0169434 0.00466003 0.00737681 0.0102779 0.00165093 0.00941052 0.00588419
8 0.000021 0.000011 0.000146 0.000018 30 0.0327661 0.0165577 0.00605312 0.0040133 0.00709058 0.00556272 0.00132175 0.00233421 0.0024324
8 0.000012 0.000008 0.000037 0.000014 30 0.0325472 0.016597 0.00582931 0.00397309 0.00707322 0.00566088 0.00129918 0.00223126 0.00233077
6 0.000092 0.000081 0.000174 0.000305 30 0.0604825 0.0274847 0.0216583 0.00551492 0.00735576 0.0147076 0.00148188 0.0143463 0.00585443
6 0.000154 0.000116 0.000215 0.000404 30 0.0803466 0.0335619 0.0346367 0.00646144 0.00740225 0.0197554 0.00172778 0.0235877 0.00933894
7 0.000095 0.000047 0.000113 0.000173 30 0.052983 0.0230738 0.0185101 0.00488154 0.00731936 0.0109932 0.00156702 0.0107054 0.00629365
7 0.000053 0.000040 0.000101 0.000146 30 0.0497863 0.0219488 0.0165889 0.00465117 0.00730643 0.0101112 0.00155838 0.00906971 0.00596082
7 0.000085 0.000041 0.000099 0.000117 30 0.0493627 0.0220284 0.0160105 0.00461284 0.00735473 0.0101978 0.00151261 0.00874526 0.00576766
